08/11 14:34:00 FINE sim.Admin|Log for simulation 1 started
08/11 14:42:10 INFO agents.DemandAgent|Day 49 : Auction pending campaign: CampaignImpl [id=1557340102, reachImps=10070, dayStart=50, dayEnd=52, targetSegment=[OLD, LOW_INCOME], videoCoef=2.430193690594584, mobileCoef=2.496518216558143, budgetMillis=0, advertiser=null]
08/11 14:42:10 INFO demand.CampaignImpl|Campaign 153921826 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=13570.410780581005, otherImps=0.0, cost=5.014623969199986] Reach 8714 ERR 1.2394365136012933 Budget 7.055 Revenue 8.744224603457123
08/11 14:42:10 FINE agents.DemandAgent|Day 49 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.104282726076653DummyAdnetwork-4: 0.5999210076165149DummyAdnetwork-3: 1.187990668795395adv1: 1.2251978833854325DummyAdnetwork-2: 0.8953999543534422DummyAdnetwork-7: 1.1862250824145417DummyAdnetwork-6: 1.044930456143297DummyAdnetwork: 0.9927340624930813
08/11 14:42:10 FINE agents.DemandAgent|Day 49 :Reporting campaign auction results... CampaignImpl [id=1557340102, reachImps=10070, dayStart=50, dayEnd=52, targetSegment=[OLD, LOW_INCOME], videoCoef=2.430193690594584, mobileCoef=2.496518216558143, budgetMillis=2271, advertiser=DummyAdnetwork-3]
08/11 14:42:10 FINE agents.DemandAgent|Day 49 :Reporting UCS auction results... DummyAdnetwork-5[efday=49, level=0.81, price=0.1358714977562753] DummyAdnetwork-4[efday=49, level=0.7290000000000001, price=0.1090445964091227] DummyAdnetwork-3[efday=49, level=0.6561000000000001, price=0.09762480056132299] adv1[efday=49, level=0.9, price=0.15604673091809285] DummyAdnetwork-2[efday=49, level=0.5904900000000002, price=0.07004764333257402] DummyAdnetwork-7[efday=49, level=0.5314410000000002, price=0.05574758198072874] DummyAdnetwork-6[efday=49, level=1.0, price=0.17856471396384543] DummyAdnetwork[efday=49, level=0.47829690000000014, price=0.0] 
08/11 14:42:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@7157d474
08/11 14:42:10 INFO agents.DemandAgent|Day 49 : A campaign was not published today because its randomized length was too long
08/11 14:42:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:42:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:42:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:42:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:42:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:42:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:42:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:42:10 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 414
08/11 14:42:10 INFO sim.Simulation|***** START OF TIME 49 COMPLETE *****
08/11 14:42:20 INFO sim.Simulation|***** START OF TIME 50 *****
08/11 14:42:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1225731596 at price 0.608
08/11 14:42:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1225731596 at price 0.608
08/11 14:42:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1557340102 at price 2.271
08/11 14:42:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1557340102 at price 2.271
08/11 14:42:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1551999989 at price 7.173
08/11 14:42:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1551999989 at price 7.173
08/11 14:42:20 INFO agents.DemandAgent|Day 50 : No pending campaign to auction
08/11 14:42:20 INFO demand.CampaignImpl|Campaign 579776408 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=1980.163519168711, otherImps=0.0, cost=0.22380929458225715] Reach 1836 ERR 1.0672012126677553 Budget 0.218 Revenue 0.23264986436157065
08/11 14:42:20 FINE agents.DemandAgent|Day 50 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.104282726076653DummyAdnetwork-4: 0.5999210076165149DummyAdnetwork-3: 1.187990668795395adv1: 1.2251978833854325DummyAdnetwork-2: 0.8953999543534422DummyAdnetwork-7: 1.1862250824145417DummyAdnetwork-6: 1.044930456143297DummyAdnetwork: 1.0374143525978856
08/11 14:42:20 FINE agents.DemandAgent|Day 50 :Reporting campaign auction results... No pending campaign
08/11 14:42:20 FINE agents.DemandAgent|Day 50 :Reporting UCS auction results... DummyAdnetwork-5[efday=50, level=0.5314410000000002, price=0.06505382148351375] DummyAdnetwork-4[efday=50, level=0.81, price=0.13746387062282703] DummyAdnetwork-3[efday=50, level=0.9, price=0.15389115257451527] adv1[efday=50, level=0.6561000000000001, price=0.10651872458752916] DummyAdnetwork-2[efday=50, level=0.47829690000000014, price=0.0] DummyAdnetwork-7[efday=50, level=1.0, price=0.1712334993961544] DummyAdnetwork-6[efday=50, level=0.7290000000000001, price=0.1186075519891663] DummyAdnetwork[efday=50, level=0.5904900000000002, price=0.07399395992603812] 
08/11 14:42:20 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@44596f73
08/11 14:42:20 INFO agents.DemandAgent|Day 50 : A campaign was not published today because its randomized length was too long
08/11 14:42:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:42:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:42:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:42:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:42:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:42:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:42:20 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:42:20 SEVERE demand.CampaignImpl|Campaign #1557340102 impressed while over limit. Current cost: 2.1441051549743535 Budget limit: 2.271
08/11 14:42:20 SEVERE agents.DemandAgent|Day 50 :Campaign limit expired Impressed while over limit: 1557340102, daily limit was: 10070, 2.271 values are: 10070.162789828959, 2.1441051549743535, total limit was: 2147483647, Infinity total values are: 0.010070.162789828959, 0.02.1441051549743535
08/11 14:42:20 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1557340102, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
08/11 14:42:20 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 401
08/11 14:42:20 INFO sim.Simulation|***** START OF TIME 50 COMPLETE *****
08/11 14:42:30 INFO sim.Simulation|***** START OF TIME 51 *****
08/11 14:42:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1225731596 at price 0.608
08/11 14:42:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1225731596 at price 0.608
08/11 14:42:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1557340102 at price 2.271
08/11 14:42:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1557340102 at price 2.271
08/11 14:42:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1551999989 at price 7.173
08/11 14:42:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1551999989 at price 7.173
08/11 14:42:30 INFO agents.DemandAgent|Day 51 : No pending campaign to auction
08/11 14:42:30 FINE agents.DemandAgent|Day 51 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.104282726076653DummyAdnetwork-4: 0.5999210076165149DummyAdnetwork-3: 1.187990668795395adv1: 1.2251978833854325DummyAdnetwork-2: 0.8953999543534422DummyAdnetwork-7: 1.1862250824145417DummyAdnetwork-6: 1.044930456143297DummyAdnetwork: 1.0374143525978856
08/11 14:42:30 FINE agents.DemandAgent|Day 51 :Reporting campaign auction results... No pending campaign
08/11 14:42:30 FINE agents.DemandAgent|Day 51 :Reporting UCS auction results... DummyAdnetwork-5[efday=51, level=0.5314410000000002, price=0.06505382148351375] DummyAdnetwork-4[efday=51, level=0.81, price=0.13746387062282703] DummyAdnetwork-3[efday=51, level=0.9, price=0.15389115257451527] adv1[efday=51, level=0.6561000000000001, price=0.10651872458752916] DummyAdnetwork-2[efday=51, level=0.47829690000000014, price=0.0] DummyAdnetwork-7[efday=51, level=1.0, price=0.1712334993961544] DummyAdnetwork-6[efday=51, level=0.7290000000000001, price=0.1186075519891663] DummyAdnetwork[efday=51, level=0.5904900000000002, price=0.07399395992603812] 
08/11 14:42:30 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@b06511
08/11 14:42:30 INFO agents.DemandAgent|Day 51 :Notifying new campaign opportunity: CampaignImpl [id=227120332, reachImps=1292, dayStart=53, dayEnd=57, targetSegment=[YOUNG, HIGH_INCOME, MALE], videoCoef=2.3833615360175675, mobileCoef=2.3319708694948345, budgetMillis=0, advertiser=null]
08/11 14:42:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:42:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:42:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:42:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:42:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:42:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:42:30 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:42:30 SEVERE demand.CampaignImpl|Campaign #1557340102 impressed while over limit. Current cost: 0.5884005862756442 Budget limit: 2.271
08/11 14:42:30 SEVERE agents.DemandAgent|Day 51 :Campaign limit expired Impressed while over limit: 1557340102, daily limit was: 10070, 2.271 values are: 10071.743384767517, 0.5884005862756442, total limit was: 2147483647, Infinity total values are: 10070.16278982895910071.743384767517, 2.14410515497435350.5884005862756442
08/11 14:42:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1557340102, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
08/11 14:42:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 443
08/11 14:42:30 INFO sim.Simulation|***** START OF TIME 51 COMPLETE *****
08/11 14:42:30 FINE agents.DemandAgent|Day 51 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.15737626156285456 Cmp ID: 227120332 Cmp Bid: 718
08/11 14:42:30 FINE agents.DemandAgent|Day 51 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10320427274504668 Cmp ID: 227120332 Cmp Bid: 707
08/11 14:42:30 FINE agents.DemandAgent|Day 51 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.13243403359141548 Cmp ID: 227120332 Cmp Bid: 553
08/11 14:42:30 FINE agents.DemandAgent|Day 51 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.10251420270354317 Cmp ID: 227120332 Cmp Bid: 946
08/11 14:42:30 FINE agents.DemandAgent|Day 51 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.17252225744630967 Cmp ID: 227120332 Cmp Bid: 874
08/11 14:42:30 FINE agents.DemandAgent|Day 51 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.13426009579680873 Cmp ID: 227120332 Cmp Bid: 1025
08/11 14:42:30 FINE agents.DemandAgent|Day 51 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.11240283190652038 Cmp ID: 227120332 Cmp Bid: 1197
08/11 14:42:30 FINE agents.DemandAgent|Day 51 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1804583709348295 Cmp ID: 227120332 Cmp Bid: 669
08/11 14:42:40 INFO sim.Simulation|***** START OF TIME 52 *****
08/11 14:42:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1225731596 at price 0.608
08/11 14:42:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1225731596 at price 0.608
08/11 14:42:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1551999989 at price 7.173
08/11 14:42:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1551999989 at price 7.173
08/11 14:42:40 INFO agents.DemandAgent|Day 52 : Auction pending campaign: CampaignImpl [id=227120332, reachImps=1292, dayStart=53, dayEnd=57, targetSegment=[YOUNG, HIGH_INCOME, MALE], videoCoef=2.3833615360175675, mobileCoef=2.3319708694948345, budgetMillis=0, advertiser=null]
08/11 14:42:40 INFO demand.CampaignImpl|Campaign 1324846253 ended for advertiser DummyAdnetwork-5. Stats CampaignStats [tartgetedImps=2651.2174493279786, otherImps=0.0, cost=1.4397008980861326] Reach 2035 ERR 1.1786565082195728 Budget 1.03 Revenue 1.21401620346616
08/11 14:42:40 FINE agents.DemandAgent|Day 52 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.1489069953624047DummyAdnetwork-4: 0.5999210076165149DummyAdnetwork-3: 1.187990668795395adv1: 1.2251978833854325DummyAdnetwork-2: 0.8953999543534422DummyAdnetwork-7: 1.1862250824145417DummyAdnetwork-6: 1.044930456143297DummyAdnetwork: 1.0374143525978856
08/11 14:42:40 FINE agents.DemandAgent|Day 52 :Reporting campaign auction results... CampaignImpl [id=227120332, reachImps=1292, dayStart=53, dayEnd=57, targetSegment=[YOUNG, HIGH_INCOME, MALE], videoCoef=2.3833615360175675, mobileCoef=2.3319708694948345, budgetMillis=718, advertiser=DummyAdnetwork]
08/11 14:42:40 FINE agents.DemandAgent|Day 52 :Reporting UCS auction results... DummyAdnetwork-5[efday=52, level=0.5314410000000002, price=0.06505382148351375] DummyAdnetwork-4[efday=52, level=0.81, price=0.13746387062282703] DummyAdnetwork-3[efday=52, level=0.9, price=0.15389115257451527] adv1[efday=52, level=0.6561000000000001, price=0.10651872458752916] DummyAdnetwork-2[efday=52, level=0.47829690000000014, price=0.0] DummyAdnetwork-7[efday=52, level=1.0, price=0.1712334993961544] DummyAdnetwork-6[efday=52, level=0.7290000000000001, price=0.1186075519891663] DummyAdnetwork[efday=52, level=0.5904900000000002, price=0.07399395992603812] 
08/11 14:42:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@4d1fd8af
08/11 14:42:40 INFO agents.DemandAgent|Day 52 :Notifying new campaign opportunity: CampaignImpl [id=1317319920, reachImps=3529, dayStart=54, dayEnd=56, targetSegment=[YOUNG, MALE], videoCoef=2.5439176263083527, mobileCoef=1.6470472262698967, budgetMillis=0, advertiser=null]
08/11 14:42:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:42:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:42:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:42:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:42:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:42:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:42:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:42:40 SEVERE demand.CampaignImpl|Campaign #1551999989 impressed while over limit. Current cost: 0.0 Budget limit: 7.173
08/11 14:42:40 SEVERE agents.DemandAgent|Day 52 :Campaign limit expired Impressed while over limit: 1551999989, daily limit was: 2206, 7.173 values are: 2206.930365352867, 0.0, total limit was: 2147483647, Infinity total values are: 13718.5819770562342206.930365352867, 0.00.0
08/11 14:42:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1551999989, AdNetwork=DummyAdnetwork-7] due to limit. My name is DummyAdnetwork-7
08/11 14:42:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 437
08/11 14:42:40 INFO sim.Simulation|***** START OF TIME 52 COMPLETE *****
08/11 14:42:41 FINE agents.DemandAgent|Day 52 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1721125880610254 Cmp ID: 1317319920 Cmp Bid: 946
08/11 14:42:41 FINE agents.DemandAgent|Day 52 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1197330893997437 Cmp ID: 1317319920 Cmp Bid: 391
08/11 14:42:41 FINE agents.DemandAgent|Day 52 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.19240962460651392 Cmp ID: 1317319920 Cmp Bid: 3259
08/11 14:42:41 FINE agents.DemandAgent|Day 52 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.13505013075177635 Cmp ID: 1317319920 Cmp Bid: 215
08/11 14:42:41 FINE agents.DemandAgent|Day 52 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.16364095872244833 Cmp ID: 1317319920 Cmp Bid: 1472
08/11 14:42:41 FINE agents.DemandAgent|Day 52 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.16659992666609397 Cmp ID: 1317319920 Cmp Bid: 2050
08/11 14:42:41 FINE agents.DemandAgent|Day 52 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.18655811769322145 Cmp ID: 1317319920 Cmp Bid: 1409
08/11 14:42:41 FINE agents.DemandAgent|Day 52 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1916220147049692 Cmp ID: 1317319920 Cmp Bid: 1715
08/11 14:42:50 INFO sim.Simulation|***** START OF TIME 53 *****
08/11 14:42:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #227120332 at price 0.718
08/11 14:42:50 INFO demand.CampaignImpl|Applied daily limit for campaign #227120332 at price 0.718
08/11 14:42:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1225731596 at price 0.608
08/11 14:42:50 INFO demand.CampaignImpl|Applied daily limit for campaign #1225731596 at price 0.608
08/11 14:42:50 INFO agents.DemandAgent|Day 53 : Auction pending campaign: CampaignImpl [id=1317319920, reachImps=3529, dayStart=54, dayEnd=56, targetSegment=[YOUNG, MALE], videoCoef=2.5439176263083527, mobileCoef=1.6470472262698967, budgetMillis=0, advertiser=null]
08/11 14:42:50 INFO demand.CampaignImpl|Campaign 1557340102 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=20141.906174596475, otherImps=0.0, cost=2.7325057412499976] Reach 10070 ERR 1.2893933216892666 Budget 2.271 Revenue 2.9282122335563243
08/11 14:42:50 FINE agents.DemandAgent|Day 53 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.1489069953624047DummyAdnetwork-4: 0.5999210076165149DummyAdnetwork-3: 1.248832260531718adv1: 1.2251978833854325DummyAdnetwork-2: 0.8953999543534422DummyAdnetwork-7: 1.1862250824145417DummyAdnetwork-6: 1.044930456143297DummyAdnetwork: 1.0374143525978856
08/11 14:42:50 FINE agents.DemandAgent|Day 53 :Reporting campaign auction results... CampaignImpl [id=1317319920, reachImps=3529, dayStart=54, dayEnd=56, targetSegment=[YOUNG, MALE], videoCoef=2.5439176263083527, mobileCoef=1.6470472262698967, budgetMillis=1409, advertiser=DummyAdnetwork-6]
08/11 14:42:50 FINE agents.DemandAgent|Day 53 :Reporting UCS auction results... DummyAdnetwork-5[efday=53, level=0.7290000000000001, price=0.0965444104881419] DummyAdnetwork-4[efday=53, level=0.9, price=0.1416386354065691] DummyAdnetwork-3[efday=53, level=0.47829690000000014, price=0.0] adv1[efday=53, level=0.5314410000000002, price=0.0544802503989737] DummyAdnetwork-2[efday=53, level=0.6561000000000001, price=0.07374749801386804] DummyAdnetwork-7[efday=53, level=1.0, price=0.17252225744630967] DummyAdnetwork-6[efday=53, level=0.5904900000000002, price=0.060941091013222634] DummyAdnetwork[efday=53, level=0.81, price=0.10875067759541507] 
08/11 14:42:50 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@5d210365
08/11 14:42:50 INFO agents.DemandAgent|Day 53 :Notifying new campaign opportunity: CampaignImpl [id=1858626254, reachImps=12390, dayStart=55, dayEnd=59, targetSegment=[MALE], videoCoef=2.4533883298691896, mobileCoef=2.4748706430521032, budgetMillis=0, advertiser=null]
08/11 14:42:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:42:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:42:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:42:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:42:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:42:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:42:50 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:42:50 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 465
08/11 14:42:50 INFO sim.Simulation|***** START OF TIME 53 COMPLETE *****
08/11 14:42:50 FINE agents.DemandAgent|Day 53 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.19912050322066402 Cmp ID: 1858626254 Cmp Bid: 1395
08/11 14:42:50 FINE agents.DemandAgent|Day 53 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.11100967551354213 Cmp ID: 1858626254 Cmp Bid: 8941
08/11 14:42:50 FINE agents.DemandAgent|Day 53 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1651722744225112 Cmp ID: 1858626254 Cmp Bid: 11333
08/11 14:42:50 FINE agents.DemandAgent|Day 53 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.17027167950527955 Cmp ID: 1858626254 Cmp Bid: 262
08/11 14:42:50 FINE agents.DemandAgent|Day 53 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.15916663855409216 Cmp ID: 1858626254 Cmp Bid: 237
08/11 14:42:50 FINE agents.DemandAgent|Day 53 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.17865553186812244 Cmp ID: 1858626254 Cmp Bid: 4357
08/11 14:42:50 FINE agents.DemandAgent|Day 53 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.18724195962915613 Cmp ID: 1858626254 Cmp Bid: 8305
08/11 14:42:50 FINE agents.DemandAgent|Day 53 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.179727033153737 Cmp ID: 1858626254 Cmp Bid: 8147
08/11 14:43:00 INFO sim.Simulation|***** START OF TIME 54 *****
08/11 14:43:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #227120332 at price 0.718
08/11 14:43:00 INFO demand.CampaignImpl|Applied daily limit for campaign #227120332 at price 0.718
08/11 14:43:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1225731596 at price 0.608
08/11 14:43:00 INFO demand.CampaignImpl|Applied daily limit for campaign #1225731596 at price 0.608
08/11 14:43:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1317319920 at price 1.409
08/11 14:43:00 INFO demand.CampaignImpl|Applied daily limit for campaign #1317319920 at price 1.409
08/11 14:43:00 INFO agents.DemandAgent|Day 54 : Auction pending campaign: CampaignImpl [id=1858626254, reachImps=12390, dayStart=55, dayEnd=59, targetSegment=[MALE], videoCoef=2.4533883298691896, mobileCoef=2.4748706430521032, budgetMillis=0, advertiser=null]
08/11 14:43:00 FINE agents.DemandAgent|Day 54 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.1489069953624047DummyAdnetwork-4: 0.5999210076165149DummyAdnetwork-3: 1.248832260531718adv1: 1.2251978833854325DummyAdnetwork-2: 0.8953999543534422DummyAdnetwork-7: 1.1862250824145417DummyAdnetwork-6: 1.044930456143297DummyAdnetwork: 1.0374143525978856
08/11 14:43:00 FINE agents.DemandAgent|Day 54 :Reporting campaign auction results... CampaignImpl [id=1858626254, reachImps=12390, dayStart=55, dayEnd=59, targetSegment=[MALE], videoCoef=2.4533883298691896, mobileCoef=2.4748706430521032, budgetMillis=3934, advertiser=DummyAdnetwork]
08/11 14:43:00 FINE agents.DemandAgent|Day 54 :Reporting UCS auction results... DummyAdnetwork-5[efday=54, level=0.6561000000000001, price=0.10736483301779837] DummyAdnetwork-4[efday=54, level=0.5904900000000002, price=0.07974575170761644] DummyAdnetwork-3[efday=54, level=0.5314410000000002, price=0.0636310727636892] adv1[efday=54, level=0.47829690000000014, price=0.0] DummyAdnetwork-2[efday=54, level=1.0, price=0.1916220147049692] DummyAdnetwork-7[efday=54, level=0.9, price=0.16790230592389932] DummyAdnetwork-6[efday=54, level=0.81, price=0.13941119632943058] DummyAdnetwork[efday=54, level=0.7290000000000001, price=0.12145134653958252] 
08/11 14:43:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@598604dd
08/11 14:43:00 INFO agents.DemandAgent|Day 54 : A campaign was not published today because its randomized length was too long
08/11 14:43:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:43:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:43:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:43:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:43:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:43:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:43:00 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:43:00 SEVERE demand.CampaignImpl|Campaign #1317319920 impressed while over limit. Current cost: 0.0 Budget limit: 1.409
08/11 14:43:00 SEVERE agents.DemandAgent|Day 54 :Campaign limit expired Impressed while over limit: 1317319920, daily limit was: 3529, 1.409 values are: 3530.775148940984, 0.0, total limit was: 2147483647, Infinity total values are: 0.03530.775148940984, 0.00.0
08/11 14:43:00 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1317319920, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
08/11 14:43:00 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 427
08/11 14:43:00 INFO sim.Simulation|***** START OF TIME 54 COMPLETE *****
08/11 14:43:10 INFO sim.Simulation|***** START OF TIME 55 *****
08/11 14:43:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1858626254 at price 3.934
08/11 14:43:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1858626254 at price 3.934
08/11 14:43:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1225731596 at price 0.608
08/11 14:43:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1225731596 at price 0.608
08/11 14:43:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1317319920 at price 1.409
08/11 14:43:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1317319920 at price 1.409
08/11 14:43:10 INFO agents.DemandAgent|Day 55 : No pending campaign to auction
