08/11 14:45:00 FINE sim.Admin|Log for simulation 2 started
08/11 14:52:20 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=290666279, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
08/11 14:52:20 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 543
08/11 14:52:20 INFO sim.Simulation|***** START OF TIME 44 COMPLETE *****
08/11 14:52:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.18959097591520052 Cmp ID: 2013628732 Cmp Bid: 3280
08/11 14:52:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.13572479794715994 Cmp ID: 2013628732 Cmp Bid: 3377
08/11 14:52:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from adv1 : UCS Bid: 0.18238562227197763 Cmp ID: 2013628732 Cmp Bid: 1513
08/11 14:52:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.18586714487374223 Cmp ID: 2013628732 Cmp Bid: 3492
08/11 14:52:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.10269640275300464 Cmp ID: 2013628732 Cmp Bid: 1989
08/11 14:52:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.19607127700674232 Cmp ID: 2013628732 Cmp Bid: 2704
08/11 14:52:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.11906271267668793 Cmp ID: 2013628732 Cmp Bid: 399
08/11 14:52:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.16046258957392623 Cmp ID: 2013628732 Cmp Bid: 3639
08/11 14:52:30 INFO sim.Simulation|***** START OF TIME 45 *****
08/11 14:52:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1068533678 at price 0.289
08/11 14:52:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1068533678 at price 0.289
08/11 14:52:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #238490773 at price 0.503
08/11 14:52:30 INFO demand.CampaignImpl|Applied daily limit for campaign #238490773 at price 0.503
08/11 14:52:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1783924785 at price 2.755
08/11 14:52:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1783924785 at price 2.755
08/11 14:52:30 INFO agents.DemandAgent|Day 45 : Auction pending campaign: CampaignImpl [id=2013628732, reachImps=3976, dayStart=46, dayEnd=55, targetSegment=[HIGH_INCOME], videoCoef=2.7666021747120912, mobileCoef=1.950110985027785, budgetMillis=0, advertiser=null]
08/11 14:52:30 INFO demand.CampaignImpl|Campaign 290666279 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=21310.95499757774, otherImps=0.0, cost=0.3151933196991439] Reach 18356 ERR 1.1187163883191726 Budget 2.303 Revenue 2.5764038422990545
08/11 14:52:30 INFO demand.CampaignImpl|Campaign 409836551 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=25121.54777697677, otherImps=0.0, cost=13.333348362088488] Reach 20980 ERR 1.1369439228094558 Budget 9.446 Revenue 10.73957229485812
08/11 14:52:30 INFO demand.CampaignImpl|Campaign 302601245 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=11206.089112434967, otherImps=0.0, cost=8.142938845123357] Reach 11013 ERR 1.0168809498267728 Budget 3.869 Revenue 3.9343123948797842
08/11 14:52:30 FINE agents.DemandAgent|Day 45 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.014698768844824DummyAdnetwork-4: 0.5169976645225827DummyAdnetwork-3: 1.1515803752322975adv1: 0.597228563400562DummyAdnetwork-2: 1.235069602546289DummyAdnetwork-7: 1.176772957344038DummyAdnetwork-6: 0.8220556723872512DummyAdnetwork: 1.0737545023454513
08/11 14:52:30 FINE agents.DemandAgent|Day 45 :Reporting campaign auction results... CampaignImpl [id=2013628732, reachImps=3976, dayStart=46, dayEnd=55, targetSegment=[HIGH_INCOME], videoCoef=2.7666021747120912, mobileCoef=1.950110985027785, budgetMillis=1591, advertiser=adv1]
08/11 14:52:30 FINE agents.DemandAgent|Day 45 :Reporting UCS auction results... DummyAdnetwork-5[efday=45, level=0.7290000000000001, price=0.11177317728672324] DummyAdnetwork-4[efday=45, level=0.6561000000000001, price=0.09503527082581799] DummyAdnetwork-3[efday=45, level=0.47829690000000014, price=0.0] adv1[efday=45, level=0.5314410000000002, price=0.0688055303033784] DummyAdnetwork-2[efday=45, level=0.81, price=0.13230447097253276] DummyAdnetwork-7[efday=45, level=1.0, price=0.187066149469621] DummyAdnetwork-6[efday=45, level=0.9, price=0.16326576247420604] DummyAdnetwork[efday=45, level=0.5904900000000002, price=0.08414737627446955] 
08/11 14:52:30 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@22af2523 event: tau.tac.adx.messages.UserClassificationServiceNotification@67f92d55
08/11 14:52:30 INFO agents.DemandAgent|Day 45 :Notifying new campaign opportunity: CampaignImpl [id=408271826, reachImps=43288, dayStart=47, dayEnd=56, targetSegment=[OLD], videoCoef=2.6280251263557313, mobileCoef=2.0261784880481395, budgetMillis=0, advertiser=null]
08/11 14:52:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:52:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:52:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:52:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
08/11 14:52:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
08/11 14:52:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:52:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:52:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 14:52:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
08/11 14:52:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:52:30 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:52:30 SEVERE demand.CampaignImpl|Campaign #238490773 impressed while over limit. Current cost: 0.0 Budget limit: 0.503
08/11 14:52:30 SEVERE agents.DemandAgent|Day 45 :Campaign limit expired Impressed while over limit: 238490773, daily limit was: 3246, 0.503 values are: 3251.088916637797, 0.0, total limit was: 2147483647, Infinity total values are: 3248.56989408905253251.088916637797, 0.00.0
08/11 14:52:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=238490773, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
08/11 14:52:30 SEVERE demand.CampaignImpl|Campaign #1068533678 impressed while over limit. Current cost: 0.011089178673427954 Budget limit: 0.289
08/11 14:52:30 SEVERE agents.DemandAgent|Day 45 :Campaign limit expired Impressed while over limit: 1068533678, daily limit was: 1215, 0.289 values are: 1217.0972572215942, 0.011089178673427954, total limit was: 2147483647, Infinity total values are: 0.01217.0972572215942, 0.00.011089178673427954
08/11 14:52:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1068533678, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
08/11 14:52:30 SEVERE demand.CampaignImpl|Campaign #1783924785 impressed while over limit. Current cost: 0.006776856819895838 Budget limit: 2.755
08/11 14:52:30 SEVERE agents.DemandAgent|Day 45 :Campaign limit expired Impressed while over limit: 1783924785, daily limit was: 5009, 2.755 values are: 5012.89364024143, 0.006776856819895838, total limit was: 2147483647, Infinity total values are: 1641.1224867015235012.89364024143, 2.7592373101554720.006776856819895838
08/11 14:52:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1783924785, AdNetwork=DummyAdnetwork-7] due to limit. My name is DummyAdnetwork-7
08/11 14:52:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 484
08/11 14:52:30 INFO sim.Simulation|***** START OF TIME 45 COMPLETE *****
08/11 14:52:31 FINE agents.DemandAgent|Day 45 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.17456915769884923 Cmp ID: 408271826 Cmp Bid: 15380
08/11 14:52:31 FINE agents.DemandAgent|Day 45 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.16776018579109575 Cmp ID: 408271826 Cmp Bid: 7829
08/11 14:52:31 FINE agents.DemandAgent|Day 45 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13519993043552986 Cmp ID: 408271826 Cmp Bid: 24577
08/11 14:52:31 FINE agents.DemandAgent|Day 45 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.14493267966765122 Cmp ID: 408271826 Cmp Bid: 4302
08/11 14:52:31 FINE agents.DemandAgent|Day 45 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1865054725123898 Cmp ID: 408271826 Cmp Bid: 32182
08/11 14:52:31 FINE agents.DemandAgent|Day 45 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.12582131472651625 Cmp ID: 408271826 Cmp Bid: 39606
08/11 14:52:31 FINE agents.DemandAgent|Day 45 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.13082943976108205 Cmp ID: 408271826 Cmp Bid: 32087
08/11 14:52:31 FINE agents.DemandAgent|Day 45 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1979559226505654 Cmp ID: 408271826 Cmp Bid: 41005
08/11 14:52:40 INFO sim.Simulation|***** START OF TIME 46 *****
08/11 14:52:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1068533678 at price 0.289
08/11 14:52:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1068533678 at price 0.289
08/11 14:52:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2013628732 at price 1.591
08/11 14:52:40 INFO demand.CampaignImpl|Applied daily limit for campaign #2013628732 at price 1.591
08/11 14:52:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1783924785 at price 2.755
08/11 14:52:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1783924785 at price 2.755
08/11 14:52:40 INFO agents.DemandAgent|Day 46 : Auction pending campaign: CampaignImpl [id=408271826, reachImps=43288, dayStart=47, dayEnd=56, targetSegment=[OLD], videoCoef=2.6280251263557313, mobileCoef=2.0261784880481395, budgetMillis=0, advertiser=null]
08/11 14:52:40 FINE agents.DemandAgent|Day 46 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.014698768844824DummyAdnetwork-4: 0.5169976645225827DummyAdnetwork-3: 1.1515803752322975adv1: 0.597228563400562DummyAdnetwork-2: 1.235069602546289DummyAdnetwork-7: 1.176772957344038DummyAdnetwork-6: 0.8220556723872512DummyAdnetwork: 1.0737545023454513
08/11 14:52:40 FINE agents.DemandAgent|Day 46 :Reporting campaign auction results... CampaignImpl [id=408271826, reachImps=43288, dayStart=47, dayEnd=56, targetSegment=[OLD], videoCoef=2.6280251263557313, mobileCoef=2.0261784880481395, budgetMillis=41005, advertiser=DummyAdnetwork-7]
08/11 14:52:40 FINE agents.DemandAgent|Day 46 :Reporting UCS auction results... DummyAdnetwork-5[efday=46, level=1.0, price=0.18959097591520052] DummyAdnetwork-4[efday=46, level=0.47829690000000014, price=0.0] DummyAdnetwork-3[efday=46, level=0.81, price=0.14773235404030188] adv1[efday=46, level=0.7290000000000001, price=0.11697722779939224] DummyAdnetwork-2[efday=46, level=0.5904900000000002, price=0.07030534120845748] DummyAdnetwork-7[efday=46, level=0.6561000000000001, price=0.08904903993313165] DummyAdnetwork-6[efday=46, level=0.5314410000000002, price=0.054577078975459554] DummyAdnetwork[efday=46, level=0.9, price=0.167280430386368] 
08/11 14:52:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@22af2523 event: tau.tac.adx.messages.UserClassificationServiceNotification@104110b5
08/11 14:52:40 INFO agents.DemandAgent|Day 46 :Notifying new campaign opportunity: CampaignImpl [id=1048314989, reachImps=7920, dayStart=48, dayEnd=52, targetSegment=[FEMALE, YOUNG, LOW_INCOME], videoCoef=2.6380527106831844, mobileCoef=2.257046082984103, budgetMillis=0, advertiser=null]
08/11 14:52:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:52:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:52:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:52:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
08/11 14:52:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
08/11 14:52:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:52:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:52:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 14:52:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
08/11 14:52:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:52:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:52:40 SEVERE demand.CampaignImpl|Campaign #1068533678 impressed while over limit. Current cost: 0.29237639101539653 Budget limit: 0.289
08/11 14:52:40 SEVERE agents.DemandAgent|Day 46 :Campaign limit expired Impressed while over limit: 1068533678, daily limit was: 1215, 0.289 values are: 180.01937391689208, 0.29237639101539653, total limit was: 2147483647, Infinity total values are: 1217.0972572215942180.01937391689208, 0.0110891786734279540.29237639101539653
08/11 14:52:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1068533678, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
08/11 14:52:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 520
08/11 14:52:40 INFO sim.Simulation|***** START OF TIME 46 COMPLETE *****
08/11 14:52:40 FINE agents.DemandAgent|Day 46 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.16234464916089825 Cmp ID: 1048314989 Cmp Bid: 7687
08/11 14:52:40 FINE agents.DemandAgent|Day 46 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1143148218712073 Cmp ID: 1048314989 Cmp Bid: 5117
08/11 14:52:40 FINE agents.DemandAgent|Day 46 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1068963820460917 Cmp ID: 1048314989 Cmp Bid: 4197
08/11 14:52:40 FINE agents.DemandAgent|Day 46 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1367859713391621 Cmp ID: 1048314989 Cmp Bid: 2524
08/11 14:52:40 FINE agents.DemandAgent|Day 46 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.11166958464196602 Cmp ID: 1048314989 Cmp Bid: 7731
08/11 14:52:40 FINE agents.DemandAgent|Day 46 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.14408584716920497 Cmp ID: 1048314989 Cmp Bid: 7295
08/11 14:52:40 FINE agents.DemandAgent|Day 46 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.10443520779819433 Cmp ID: 1048314989 Cmp Bid: 6791
08/11 14:52:40 FINE agents.DemandAgent|Day 46 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.17689021338740968 Cmp ID: 1048314989 Cmp Bid: 2618
08/11 14:52:50 INFO sim.Simulation|***** START OF TIME 47 *****
08/11 14:52:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2013628732 at price 1.591
08/11 14:52:50 INFO demand.CampaignImpl|Applied daily limit for campaign #2013628732 at price 1.591
08/11 14:52:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #408271826 at price 41.005
08/11 14:52:50 INFO demand.CampaignImpl|Applied daily limit for campaign #408271826 at price 41.005
08/11 14:52:50 INFO agents.DemandAgent|Day 47 : Auction pending campaign: CampaignImpl [id=1048314989, reachImps=7920, dayStart=48, dayEnd=52, targetSegment=[FEMALE, YOUNG, LOW_INCOME], videoCoef=2.6380527106831844, mobileCoef=2.257046082984103, budgetMillis=0, advertiser=null]
08/11 14:52:50 INFO demand.CampaignImpl|Campaign 238490773 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=6499.658810726849, otherImps=0.0, cost=0.0] Reach 3246 ERR 1.289554564469092 Budget 0.503 Revenue 0.6486459459279533
08/11 14:52:50 FINE agents.DemandAgent|Day 47 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.014698768844824DummyAdnetwork-4: 0.5169976645225827DummyAdnetwork-3: 1.1515803752322975adv1: 0.597228563400562DummyAdnetwork-2: 1.235069602546289DummyAdnetwork-7: 1.176772957344038DummyAdnetwork-6: 1.1025550076363557DummyAdnetwork: 1.0737545023454513
08/11 14:52:50 FINE agents.DemandAgent|Day 47 :Reporting campaign auction results... CampaignImpl [id=1048314989, reachImps=7920, dayStart=48, dayEnd=52, targetSegment=[FEMALE, YOUNG, LOW_INCOME], videoCoef=2.6380527106831844, mobileCoef=2.257046082984103, budgetMillis=7295, advertiser=DummyAdnetwork-5]
08/11 14:52:50 FINE agents.DemandAgent|Day 47 :Reporting UCS auction results... DummyAdnetwork-5[efday=47, level=0.47829690000000014, price=0.0] DummyAdnetwork-4[efday=47, level=0.9, price=0.1571122419289643] DummyAdnetwork-3[efday=47, level=0.6561000000000001, price=0.08870467435875115] adv1[efday=47, level=0.5904900000000002, price=0.07725347588452136] DummyAdnetwork-2[efday=47, level=0.7290000000000001, price=0.10565592347771775] DummyAdnetwork-7[efday=47, level=1.0, price=0.1865054725123898] DummyAdnetwork-6[efday=47, level=0.5314410000000002, price=0.06686660531957454] DummyAdnetwork[efday=47, level=0.81, price=0.13588575049078758] 
08/11 14:52:50 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@22af2523 event: tau.tac.adx.messages.UserClassificationServiceNotification@2bc3664b
08/11 14:52:50 INFO agents.DemandAgent|Day 47 :Notifying new campaign opportunity: CampaignImpl [id=857673534, reachImps=21905, dayStart=49, dayEnd=58, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0599203139034734, mobileCoef=1.6820733073536656, budgetMillis=0, advertiser=null]
08/11 14:52:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:52:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:52:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:52:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
08/11 14:52:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
08/11 14:52:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:52:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:52:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 14:52:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
08/11 14:52:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:52:50 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:52:50 SEVERE demand.CampaignImpl|Campaign #2013628732 impressed while over limit. Current cost: 1.5935544030288853 Budget limit: 1.591
08/11 14:52:50 SEVERE agents.DemandAgent|Day 47 :Campaign limit expired Impressed while over limit: 2013628732, daily limit was: 3976, 1.591 values are: 860.9292395333938, 1.5935544030288853, total limit was: 2147483647, Infinity total values are: 3048.257421282011860.9292395333938, 0.01.5935544030288853
08/11 14:52:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=2013628732, AdNetwork=adv1] due to limit. My name is adv1
08/11 14:52:50 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 459
08/11 14:52:50 INFO sim.Simulation|***** START OF TIME 47 COMPLETE *****
08/11 14:52:50 FINE agents.DemandAgent|Day 47 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1910163239929445 Cmp ID: 857673534 Cmp Bid: 2237
08/11 14:52:50 FINE agents.DemandAgent|Day 47 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.17943490460808492 Cmp ID: 857673534 Cmp Bid: 7074
08/11 14:52:50 FINE agents.DemandAgent|Day 47 :Got AdNetBidMessage from adv1 : UCS Bid: 0.14812591953110593 Cmp ID: 857673534 Cmp Bid: 18349
08/11 14:52:50 FINE agents.DemandAgent|Day 47 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.18280632402394725 Cmp ID: 857673534 Cmp Bid: 8872
08/11 14:52:50 FINE agents.DemandAgent|Day 47 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.19586705819416628 Cmp ID: 857673534 Cmp Bid: 6752
08/11 14:52:50 FINE agents.DemandAgent|Day 47 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.11057293644091898 Cmp ID: 857673534 Cmp Bid: 20061
08/11 14:52:50 FINE agents.DemandAgent|Day 47 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1372479520112297 Cmp ID: 857673534 Cmp Bid: 17204
08/11 14:52:50 FINE agents.DemandAgent|Day 47 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.19835435288657832 Cmp ID: 857673534 Cmp Bid: 2227
08/11 14:53:00 INFO sim.Simulation|***** START OF TIME 48 *****
08/11 14:53:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2013628732 at price 1.591
08/11 14:53:00 INFO demand.CampaignImpl|Applied daily limit for campaign #2013628732 at price 1.591
08/11 14:53:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1048314989 at price 7.295
08/11 14:53:00 INFO demand.CampaignImpl|Applied daily limit for campaign #1048314989 at price 7.295
08/11 14:53:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #408271826 at price 41.005
08/11 14:53:00 INFO demand.CampaignImpl|Applied daily limit for campaign #408271826 at price 41.005
08/11 14:53:00 INFO agents.DemandAgent|Day 48 : Auction pending campaign: CampaignImpl [id=857673534, reachImps=21905, dayStart=49, dayEnd=58, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0599203139034734, mobileCoef=1.6820733073536656, budgetMillis=0, advertiser=null]
08/11 14:53:00 INFO demand.CampaignImpl|Campaign 2007181890 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=1007.9527888586525, otherImps=0.0, cost=0.0] Reach 1034 ERR 0.9734297179991279 Budget 0.587 Revenue 0.5714032444654881
08/11 14:53:00 INFO demand.CampaignImpl|Campaign 1783924785 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=10060.586813851925, otherImps=0.0, cost=4.135104405687344] Reach 5882 ERR 1.2616264266307065 Budget 2.755 Revenue 3.475780805367596
08/11 14:53:00 FINE agents.DemandAgent|Day 48 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.014698768844824DummyAdnetwork-4: 0.5169976645225827DummyAdnetwork-3: 1.1515803752322975adv1: 0.8229492561597015DummyAdnetwork-2: 1.235069602546289DummyAdnetwork-7: 1.227685038916039DummyAdnetwork-6: 1.1025550076363557DummyAdnetwork: 1.0737545023454513
08/11 14:53:00 FINE agents.DemandAgent|Day 48 :Reporting campaign auction results... CampaignImpl [id=857673534, reachImps=21905, dayStart=49, dayEnd=58, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.0599203139034734, mobileCoef=1.6820733073536656, budgetMillis=2451, advertiser=DummyAdnetwork-7]
08/11 14:53:00 FINE agents.DemandAgent|Day 48 :Reporting UCS auction results... DummyAdnetwork-5[efday=48, level=0.81, price=0.1107966367847213] DummyAdnetwork-4[efday=48, level=0.5904900000000002, price=0.06312124463439671] DummyAdnetwork-3[efday=48, level=0.7290000000000001, price=0.08333550514411013] adv1[efday=48, level=0.5314410000000002, price=0.05550115126748021] DummyAdnetwork-2[efday=48, level=0.6561000000000001, price=0.07326641448359392] DummyAdnetwork-7[efday=48, level=1.0, price=0.16234464916089825] DummyAdnetwork-6[efday=48, level=0.47829690000000014, price=0.0] DummyAdnetwork[efday=48, level=0.9, price=0.12967726245228448] 
08/11 14:53:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@22af2523 event: tau.tac.adx.messages.UserClassificationServiceNotification@73d884cf
08/11 14:53:00 INFO agents.DemandAgent|Day 48 :Notifying new campaign opportunity: CampaignImpl [id=1134122433, reachImps=8762, dayStart=50, dayEnd=59, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.6603691029033425, mobileCoef=1.5099780725598146, budgetMillis=0, advertiser=null]
08/11 14:53:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:53:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:53:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:53:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
08/11 14:53:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
08/11 14:53:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:53:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:53:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 14:53:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
08/11 14:53:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:53:00 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:53:00 SEVERE demand.CampaignImpl|Campaign #2013628732 impressed while over limit. Current cost: 0.0 Budget limit: 1.591
08/11 14:53:00 SEVERE agents.DemandAgent|Day 48 :Campaign limit expired Impressed while over limit: 2013628732, daily limit was: 927, 1.591 values are: 932.2063149909351, 0.0, total limit was: 2147483647, Infinity total values are: 3909.1866608154046932.2063149909351, 1.59355440302888530.0
08/11 14:53:00 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=2013628732, AdNetwork=adv1] due to limit. My name is adv1
08/11 14:53:00 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 540
08/11 14:53:00 INFO sim.Simulation|***** START OF TIME 48 COMPLETE *****
08/11 14:53:01 FINE agents.DemandAgent|Day 48 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.14693423237580472 Cmp ID: 1134122433 Cmp Bid: 4365
08/11 14:53:01 FINE agents.DemandAgent|Day 48 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13796503128878412 Cmp ID: 1134122433 Cmp Bid: 2100
08/11 14:53:01 FINE agents.DemandAgent|Day 48 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1324847995576559 Cmp ID: 1134122433 Cmp Bid: 4630
08/11 14:53:01 FINE agents.DemandAgent|Day 48 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.18440819535863862 Cmp ID: 1134122433 Cmp Bid: 1776
08/11 14:53:01 FINE agents.DemandAgent|Day 48 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.12567988427639123 Cmp ID: 1134122433 Cmp Bid: 6568
